K,rho,t_check,L_acum,W_acum
50,0.75,2399.80,2.503577,3.411745
50,0.75,2500.10,2.547932,3.473334
50,0.75,2601.76,2.576594,3.491504
50,0.75,2702.86,2.519191,3.421621
50,0.75,2801.36,2.608358,3.528225
50,0.75,2900.11,2.581900,3.507167
50,0.75,3000.80,2.557868,3.474723
50,0.75,3100.10,2.625994,3.547206
50,0.75,3200.19,2.596767,3.516782
50,0.75,3300.00,2.545211,3.472174
50,0.75,3401.83,2.560972,3.483407
50,0.75,3500.27,2.773053,3.741875
50,0.75,3600.23,2.946858,3.967598
50,0.75,3700.33,2.891304,3.906085
50,0.75,3800.48,2.876087,3.873320
50,0.75,3899.80,2.848634,3.836019
50,0.75,4000.14,2.845898,3.827836
50,0.75,4099.75,2.836604,3.809165
50,0.75,4202.24,2.812772,3.794520
50,0.75,4300.17,2.828842,3.800220
50,0.75,4401.69,2.802668,3.770317
50,0.75,4502.33,2.804373,3.775778
50,0.75,4600.60,2.822750,3.815027
50,0.75,4699.75,2.792505,3.773457
50,0.75,4800.06,2.798592,3.782997
50,0.75,4900.11,2.773298,3.749851
50,0.75,4999.99,2.830669,3.825218
50,0.75,5100.58,2.808998,3.798386
50,0.75,5200.28,2.798717,3.768543
50,0.75,5299.90,3.076066,4.118957
50,0.75,5399.84,3.119137,4.162840
50,0.75,5500.07,3.123351,4.166542
50,0.75,5599.79,3.107028,4.137624
50,0.75,5700.26,3.095425,4.128388
50,0.75,5800.02,3.079808,4.103594
50,0.75,5903.57,3.072925,4.096009
50,0.75,5999.88,3.047319,4.055798
50,0.75,6099.94,3.051954,4.063013
50,0.75,6199.76,3.180434,4.215934
50,0.75,6301.95,3.203259,4.237357
50,0.75,6400.00,3.227391,4.268507
50,0.75,6501.43,3.339608,4.412157
50,0.75,6599.82,3.348365,4.419719
50,0.75,6699.75,3.361976,4.426095
50,0.75,6799.95,3.377984,4.440387
50,0.75,6900.08,3.341516,4.407709
50,0.75,7000.27,3.320605,4.386702
50,0.75,7101.62,3.364459,4.430390
50,0.75,7202.38,3.410291,4.487070
50,0.75,7303.17,3.404573,4.484877
50,0.75,7401.74,3.397449,4.473768
50,0.75,7500.30,3.384174,4.450698
50,0.75,7604.12,3.383570,4.456020
50,0.75,7700.76,3.363627,4.427773
50,0.75,7800.75,3.338041,4.394063
50,0.75,7901.08,3.371500,4.426467
50,0.75,8001.01,3.401215,4.469230
50,0.75,8101.49,3.390600,4.458513
50,0.75,8200.47,3.366088,4.424349
50,0.75,8300.61,3.340040,4.400695
50,0.75,8400.46,3.340554,4.400530
50,0.75,8499.98,3.337351,4.400778
50,0.75,8600.13,3.352895,4.417854
50,0.75,8699.94,3.340025,4.406737
50,0.75,8801.49,3.318276,4.379992
50,0.75,8900.78,3.316062,4.387622
50,0.75,8999.86,3.317755,4.387851
50,1.00,99.96,8.938170,8.197131
50,1.00,199.99,10.188246,9.521321
50,1.00,300.71,16.096859,15.221548
50,1.00,400.24,20.371095,19.412917
50,1.00,500.23,22.638585,21.819725
50,1.00,600.56,24.870045,23.859484
50,1.00,700.52,25.591866,24.899522
50,1.00,800.02,26.345326,25.547653
50,1.00,900.32,28.020136,27.361262
50,1.00,1000.51,29.169665,29.126192
50,1.00,1100.05,28.992541,29.530780
50,1.00,1200.50,27.026888,27.755127
50,1.00,1300.13,25.173205,25.649205
50,1.00,1401.62,23.521400,24.223361
50,1.00,1500.05,22.437734,23.069078
50,1.00,1601.61,21.347574,21.931073
50,1.00,1700.10,20.333072,21.001312
50,1.00,1800.12,19.557644,20.163920
50,1.00,1899.99,18.660036,19.363134
50,1.00,2000.36,18.006240,18.759916
50,1.00,2100.16,17.893056,18.584746
50,1.00,2200.10,17.678535,18.260373
50,1.00,2300.30,17.236824,17.981814
50,1.00,2400.06,16.823753,17.502386
50,1.00,2500.24,16.391502,17.047719
50,1.00,2600.65,16.028302,16.640342
50,1.00,2700.19,16.084309,16.557617
50,1.00,2800.52,16.387767,16.841941
50,1.00,2901.15,17.203800,17.623887
50,1.00,3000.17,17.867763,18.352066
50,1.00,3100.86,18.719021,19.150472
50,1.00,3200.28,19.484142,20.017561
50,1.00,3299.97,19.820445,20.458800
50,1.00,3400.14,19.957869,20.594673
50,1.00,3500.38,20.401888,20.985678
50,1.00,3600.01,20.704010,21.301709
50,1.00,3700.24,20.994002,21.489039
50,1.00,3800.31,20.862913,21.353519
50,1.00,3900.37,20.586306,21.008453
50,1.00,4000.60,20.420753,20.851265
50,1.00,4099.95,20.160732,20.597541
50,1.00,4200.35,20.255407,20.610393
50,1.00,4300.01,20.653494,20.970532
50,1.00,4400.10,21.241186,21.590046
50,1.00,4500.20,21.769711,22.104711
50,1.00,4600.90,22.108169,22.454171
50,1.00,4700.27,22.357701,22.726475
50,1.00,4800.56,22.673367,23.079907
50,1.00,4900.27,22.770796,23.097302
50,1.00,5000.17,22.991976,23.305043
50,1.00,5101.13,23.376141,23.673746
50,1.00,5199.95,23.737452,23.986312
50,1.00,5300.23,24.101134,24.382797
50,1.00,5400.02,24.378364,24.721815
50,1.00,5500.25,24.652643,24.930253
50,1.00,5600.05,25.001089,25.285755
50,1.00,5700.30,25.395187,25.703180
50,1.00,5801.13,25.650873,25.951173
50,1.00,5900.02,25.817691,26.132244
50,1.00,6000.49,26.080712,26.390744
50,1.00,6099.96,26.427266,26.764929
50,1.00,6200.42,26.762164,27.180471
50,1.00,6300.39,26.810014,27.288118
50,1.00,6400.64,26.749594,27.237416
50,1.00,6500.28,26.798880,27.304120
50,1.00,6600.28,26.859471,27.358028
50,1.00,6700.04,26.834197,27.390346
50,1.00,6800.67,26.539207,27.095703
50,1.00,6900.28,26.419446,26.995652
50,1.00,7000.17,26.343828,26.842976
50,1.00,7101.01,26.433508,26.965171
50,1.00,7200.74,26.282214,26.867023
50,1.00,7300.06,26.200777,26.724517
50,1.00,7399.98,26.371072,26.898043
50,1.00,7500.19,26.500594,27.001687
50,1.00,7601.08,26.622819,27.082750
50,1.00,7700.05,26.734529,27.226181
50,1.00,7800.41,26.874682,27.303159
50,1.00,7900.29,27.102783,27.546625
50,1.00,8000.32,27.271014,27.733181
50,1.00,8100.19,27.454941,27.875422
50,1.00,8200.30,27.644341,28.083741
50,1.00,8300.10,27.583439,28.091462
50,1.00,8400.46,27.448377,27.928647
50,1.00,8499.97,27.329280,27.770229
50,1.00,8600.10,27.098389,27.524356
50,1.00,8699.94,27.037001,27.395808
50,1.00,8800.19,27.149289,27.487225
50,1.00,8900.19,27.329871,27.628459
50,1.00,9000.04,27.498453,27.813806
50,1.25,99.95,46.051099,53.523109
50,1.25,199.99,47.172799,55.169596
50,1.25,300.74,47.446373,53.044416
50,1.25,400.03,45.728902,48.139698
50,1.25,500.48,45.707016,46.876274
50,1.25,600.19,46.052663,47.329215
50,1.25,700.05,45.983609,48.479990
50,1.25,800.60,45.258655,47.118603
50,1.25,900.57,44.996048,46.100194
50,1.25,1000.49,44.686087,45.023257
50,1.25,1100.11,44.684461,44.810944
50,1.25,1200.06,44.283372,44.211969
50,1.25,1301.75,44.398178,44.118409
50,1.25,1399.93,44.033492,43.258667
50,1.25,1499.97,43.941684,42.910817
50,1.25,1601.04,44.219949,43.702335
50,1.25,1701.44,44.413644,43.832358
50,1.25,1800.03,44.265708,43.852380
50,1.25,1900.40,43.892599,43.241754
50,1.25,2000.13,43.579198,42.581409
50,1.25,2100.26,43.793435,42.840093
50,1.25,2199.95,43.967208,42.912814
50,1.25,2300.52,44.142624,43.231601
50,1.25,2400.35,44.078792,43.097656
50,1.25,2500.14,44.210981,43.261681
50,1.25,2600.03,44.351605,43.696622
50,1.25,2700.05,44.298545,43.796496
50,1.25,2799.94,44.066589,43.414406
50,1.25,2900.04,44.067165,43.276890
50,1.25,3000.35,43.770118,43.015332
50,1.25,3101.12,43.759769,42.728118
50,1.25,3200.23,43.819668,42.740933
50,1.25,3300.15,43.809215,42.535115
50,1.25,3401.30,43.919861,42.730107
50,1.25,3500.54,44.038981,42.893787
50,1.25,3599.99,44.159753,43.129278
50,1.25,3700.39,44.272110,43.293906
50,1.25,3800.25,44.222769,43.102719
50,1.25,3900.38,44.197936,42.968270
50,1.25,4002.38,44.189787,42.969959
50,1.25,4099.97,44.276836,43.048074
50,1.25,4200.89,44.339156,43.017097
50,1.25,4301.40,44.368803,43.119695
50,1.25,4399.93,44.338125,42.951308
50,1.25,4499.99,44.364855,42.942855
50,1.25,4600.08,44.426746,43.115361
50,1.25,4700.84,44.412276,42.975508
50,1.25,4800.35,44.395228,42.931605
50,1.25,4900.24,44.471750,42.991191
50,1.25,5001.34,44.520939,43.185471
50,1.25,5100.05,44.526139,43.139383
50,1.25,5200.42,44.551448,43.088375
50,1.25,5300.03,44.561398,43.160964
50,1.25,5400.72,44.623827,43.228837
50,1.25,5500.39,44.673167,43.336809
50,1.25,5600.91,44.738448,43.570856
50,1.25,5700.39,44.790574,43.667506
50,1.25,5800.11,44.812183,43.646650
50,1.25,5900.01,44.830108,43.646577
50,1.25,6000.24,44.885208,43.671517
50,1.25,6100.64,44.852385,43.682683
50,1.25,6200.43,44.888819,43.797023
50,1.25,6300.59,44.836900,43.716943
50,1.25,6400.43,44.880535,43.795484
50,1.25,6500.43,44.902687,43.734925
50,1.25,6601.34,44.951119,43.870148
50,1.25,6700.65,44.989285,43.854731
50,1.25,6800.04,44.973774,43.751595
50,1.25,6900.65,44.946773,43.715561
50,1.25,7000.38,44.975702,43.734837
50,1.25,7101.05,45.012697,43.744011
50,1.25,7200.68,45.020865,43.861542
50,1.25,7300.03,45.071851,43.952131
50,1.25,7400.04,45.073894,44.021197
50,1.25,7500.00,45.076107,43.910997
50,1.25,7600.08,45.103841,43.930899
50,1.25,7700.95,45.133262,43.957148
50,1.25,7800.35,45.135544,43.882984
50,1.25,7900.52,45.164403,43.938238
50,1.25,8001.38,45.151923,43.919010
50,1.25,8100.46,45.175672,43.978328
50,1.25,8200.35,45.198925,43.967590
50,1.25,8300.82,45.231221,44.062434
50,1.25,8401.64,45.218514,43.955773
50,1.25,8500.42,45.204851,43.905423
50,1.25,8600.30,45.220134,43.939305
50,1.25,8700.74,45.233818,43.934760
50,1.25,8800.29,45.257118,44.022940
50,1.25,8900.60,45.291257,44.080853
50,1.25,9000.72,45.276995,44.109252
